"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Benton","Washington State Lt. Governor","Joseph Brumbles","(Prefers Republican Party)","7026","12.0187","State Executive"
"Benton","Washington State Lt. Governor","Jared Frerichs","(Prefers Libertarian Party)","871","1.4899","State Executive"
"Benton","Washington State Lt. Governor","Ann Davison Sattler","(Prefers Republican Party)","8585","14.6855","State Executive"
"Benton","Washington State Lt. Governor","James R. Rafferty","(Prefers Democratic Party)","2638","4.5126","State Executive"
"Benton","Washington State Lt. Governor","Marko Liias","(Prefers Democratic Party)","4551","7.7849","State Executive"
"Benton","Washington State Lt. Governor","Matt Seymour","(Prefers Libertarian Party)","961","1.6439","State Executive"
"Benton","Washington State Lt. Governor","Michelle Jasmer","(Prefers Democratic Party)","4976","8.5119","State Executive"
"Benton","Washington State Lt. Governor","Bill Penor","(Prefers Republican Party)","2412","4.126","State Executive"
"Benton","Washington State Lt. Governor","Richard (Dick) Muri","(Prefers Republican Party)","7375","12.6157","State Executive"
"Benton","Washington State Lt. Governor","Denny Heck","(Prefers Democratic Party)","6487","11.0967","State Executive"
"Benton","Washington State Lt. Governor","Marty McClendon","(Prefers Republican Party)","12351","21.1276","State Executive"
"Benton","Washington State Lt. Governor","WRITE-IN"," ","226","0.3866","State Executive"
"Benton","Washington State Secretary of State","Ed Minger","(Prefers Independent Party)","2512","4.1108","State Executive"
"Benton","Washington State Secretary of State","Gentry Lange","(Prefers Progressive Party)","1005","1.6446","State Executive"
"Benton","Washington State Secretary of State","Kim Wyman","(Prefers Republican Party)","41594","68.0664","State Executive"
"Benton","Washington State Secretary of State","Gael Tarleton","(Prefers Democratic Party)","15922","26.0555","State Executive"
"Benton","Washington State Secretary of State","WRITE-IN"," ","75","0.1227","State Executive"
"Benton","Washington State State Treasurer","Duane A. Davidson","(Prefers Republican Party)","42771","70.1244","State Executive"
"Benton","Washington State State Treasurer","Mike Pellicciotti","(Prefers Democratic Party)","18148","29.7542","State Executive"
"Benton","Washington State State Treasurer","WRITE-IN"," ","74","0.1213","State Executive"
"Benton","Washington State State Auditor","Joshua Casey","(Prefers Democratic Party)","5743","9.5329","State Executive"
"Benton","Washington State State Auditor","Chris Leyba","(Prefers Republican Party)","38209","63.4237","State Executive"
"Benton","Washington State State Auditor","Pat (Patrice) McCarthy","(Prefers Democratic Party)","16211","26.9089","State Executive"
"Benton","Washington State State Auditor","WRITE-IN"," ","81","0.1345","State Executive"
"Benton","Washington State Attorney General","Matt Larkin","(Prefers Republican Party)","22329","36.7816","State Executive"
"Benton","Washington State Attorney General","Mike Vaska","(Prefers GOP Party)","4989","8.2182","State Executive"
"Benton","Washington State Attorney General","Brett Rogers","(Prefers Republican Party)","12797","21.0799","State Executive"
"Benton","Washington State Attorney General","Bob Ferguson","(Prefers Democratic Party)","20523","33.8066","State Executive"
"Benton","Washington State Attorney General","WRITE-IN"," ","69","0.1137","State Executive"
"Benton","Washington State Commissioner of Public Lands","Cameron Whitney","(Prefers Republican Party)","9587","16.3668","State Executive"
"Benton","Washington State Commissioner of Public Lands","Steve Sharon","(Prefers Republican Party)","8615","14.7074","State Executive"
"Benton","Washington State Commissioner of Public Lands","Hilary Franz","(Prefers Democratic Party)","16706","28.5202","State Executive"
"Benton","Washington State Commissioner of Public Lands","Kelsey Reyes","(Prefers Libertarian Party)","2256","3.8514","State Executive"
"Benton","Washington State Commissioner of Public Lands","Maryam Abasbarzy","(Prefers Republican Party)","1076","1.8369","State Executive"
"Benton","Washington State Commissioner of Public Lands","Sue Kuehl Pederson","(Prefers Republican Party)","17305","29.5428","State Executive"
"Benton","Washington State Commissioner of Public Lands","Frank Wallbrown","(Prefers Democratic Party)","2939","5.0174","State Executive"
"Benton","Washington State Commissioner of Public Lands","WRITE-IN"," ","92","0.1571","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Ron Higgins"," ","17847","32.4438","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Maia Espinoza"," ","12754","23.1853","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Stan Lippmann"," ","2262","4.1121","State Executive"
"Benton","Washington State Superintendent of Public Instruction","David Spring"," ","3557","6.4662","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Dennis Wick"," ","3976","7.2279","State Executive"
"Benton","Washington State Superintendent of Public Instruction","Chris Reykdal"," ","14196","25.8067","State Executive"
"Benton","Washington State Superintendent of Public Instruction","WRITE-IN"," ","417","0.7581","State Executive"
"Benton","Washington State Insurance Commissioner","Anthony Welti","(Prefers Libertarian Party)","9130","15.4239","State Executive"
"Benton","Washington State Insurance Commissioner","Chirayu Avinash Patel","(Prefers Republican Party)","28105","47.4795","State Executive"
"Benton","Washington State Insurance Commissioner","Mike Kreidler","(Prefers Democratic Party)","21785","36.8027","State Executive"
"Benton","Washington State Insurance Commissioner","WRITE-IN"," ","174","0.2939","State Executive"
"Benton","Legislative District 8 State Representative Pos. 1","Brad Klippert","(Prefers Republican Party)","32491","67.072","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","Shir Regev","(Prefers Democractic Party)","15866","32.7526","Legislative"
"Benton","Legislative District 8 State Representative Pos. 1","WRITE-IN"," ","85","0.1755","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","Larry Stanley","(Prefers The Alliance Party)","7479","16.7661","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","Matt Boehnke","(Prefers Republican Party)","36388","81.5728","Legislative"
"Benton","Legislative District 8 State Representative Pos. 2","WRITE-IN"," ","741","1.6611","Legislative"
"Benton","Legislative District 16 State Senator","Perry Dozier","(Prefers Republican Party)","3870","30.2983","Legislative"
"Benton","Legislative District 16 State Senator","Danielle Garbe Reser","(Prefers Democratic Party)","2936","22.986","Legislative"
"Benton","Legislative District 16 State Senator","William &quot;Bill&quot; Jenkin","(Prefers Republican Party)","5945","46.5435","Legislative"
"Benton","Legislative District 16 State Senator","WRITE-IN"," ","22","0.1722","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","Frances Chvatal","(Prefers Democratic Party)","3015","23.7832","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","Mark Klicker","(Prefers Republican Party)","9633","75.988","Legislative"
"Benton","Legislative District 16 State Representative Pos. 1","WRITE-IN"," ","29","0.2288","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Skyler Rude","(Prefers Republican Party)","9805","77.3326","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","Carly Coburn","(Prefers Democratic Party)","2838","22.3835","Legislative"
"Benton","Legislative District 16 State Representative Pos. 2","WRITE-IN"," ","36","0.2839","Legislative"
"Benton"," Commissioner District #1","Jerome Delvin","(Prefers Republican Party)","6316","26.3222","County"
"Benton"," Commissioner District #1","Donnie Landsman","(Prefers REPUBLICAN Party)","1701","7.089","County"
"Benton"," Commissioner District #1","Jeff J Smart","(Prefers Republican Party)","2094","8.7268","County"
"Benton"," Commissioner District #1","Justin Raffa","(Prefers Democratic Party)","7937","33.0777","County"
"Benton"," Commissioner District #1","Michael Alvarez","(Prefers Republican Party)","5928","24.7051","County"
"Benton"," Commissioner District #1","WRITE-IN"," ","19","0.0792","County"
"Benton"," Commissioner District #3","Will McKay","(Prefers Republican Party)","5349","33.893","County"
"Benton"," Commissioner District #3","James R. Beaver","(Prefers Republican Party)","5089","32.2456","County"
"Benton"," Commissioner District #3","Joe Lusignan","(Prefers Republican Party)","5042","31.9478","County"
"Benton"," Commissioner District #3","WRITE-IN"," ","302","1.9136","County"
"Benton","Benton, Franklin Superior Court Judge Position 1","Talesha &quot;Tali&quot; Sams"," ","5126","8.9353","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Shelley A. Ajax"," ","6984","12.174","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Bronson J. Brown"," ","9731","16.9624","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Dave Petersen"," ","12702","22.1413","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Sharon Brown"," ","13525","23.5759","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","Shawn P. Sant"," ","9012","15.7091","Judicial"
"Benton","Benton, Franklin Superior Court Judge Position 1","WRITE-IN"," ","288","0.502","Judicial"
"Benton","Kiona-Benton City School District 52 EDUCATIONAL PROGRAMS AND OPERATION REPLACEMENT LEVY","Approved"," ","1469","49.2127","School"
"Benton","Kiona-Benton City School District 52 EDUCATIONAL PROGRAMS AND OPERATION REPLACEMENT LEVY","Rejected"," ","1516","50.7873","School"
"Benton","Fire District #4 Proposition Authorizing the Maintenance of Existing Property Tax Levies","Approved"," ","4129","57.1093","Fire"
"Benton","Fire District #4 Proposition Authorizing the Maintenance of Existing Property Tax Levies","Rejected"," ","3101","42.8907","Fire"
"Benton","W2 - P633 Precinct Committee Officer - Republican","Shane Fast"," ","123","61.194","PCO"
"Benton","W2 - P633 Precinct Committee Officer - Republican","Richard Bilskis"," ","78","38.806","PCO"
"Benton","3102 Precinct Committee Officer - Republican","Josh Skipper"," ","211","60.2857","PCO"
"Benton","3102 Precinct Committee Officer - Republican","Paula S Nolte"," ","139","39.7143","PCO"
"Benton","4014 Precinct Committee Officer - Democratic","Jerame Clough"," ","136","50.7463","PCO"
"Benton","4014 Precinct Committee Officer - Democratic","Tracey Krogstad"," ","132","49.2537","PCO"
"Benton","5606 Precinct Committee Officer - Republican","Duane Morton"," ","243","70.6395","PCO"
"Benton","5606 Precinct Committee Officer - Republican","Austine Wilson"," ","101","29.3605","PCO"
"Benton","6130 Precinct Committee Officer - Democratic","Deidre Holmberg"," ","74","83.1461","PCO"
"Benton","6130 Precinct Committee Officer - Democratic","Ragan Faylor"," ","15","16.8539","PCO"
"Benton","6145 Precinct Committee Officer - Democratic","Dori L Luzzo Gilmour"," ","92","54.7619","PCO"
"Benton","6145 Precinct Committee Officer - Democratic","Steve Goheen"," ","76","45.2381","PCO"
"Benton","6160 Precinct Committee Officer - Democratic","BOB PARAZIN"," ","32","19.5122","PCO"
"Benton","6160 Precinct Committee Officer - Democratic","DAVID HARVEY"," ","132","80.4878","PCO"
"Chelan","Congressional District 8 U.S. Representative","James Mitchell","(Prefers Democratic Party)","544","1.9973","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Corey Bailey","(Prefers Independent Party)","538","1.9753","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Jesse Jensen","(Prefers Republican Party)","6136","22.5282","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Kim Schrier","(Prefers Democratic Party)","10190","37.4123","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Ryan Dean Burkett","(States No Party Preference)","178","0.6535","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Dave Saulibio","(Prefers Trump Republican Party)","3965","14.5574","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Keith Arnold","(Prefers Democratic Party)","288","1.0574","Congressional"
"Chelan","Congressional District 8 U.S. Representative","Keith R. Swank","(Prefers Republican Party)","5357","19.6681","Congressional"
"Chelan","Congressional District 8 U.S. Representative","WRITE-IN"," ","41","0.1505","Congressional"
"Chelan","Washington State Governor","Alex Tsimerman","(Prefers StandupAmerica Party)","17","0.0596","State Executive"
